zip	state	mean_income	median_income	population
74825	OK	39272	48704	2158
74826	OK	36542	46628	1258
74827	OK	47833	54710	392
74829	OK	34186	37907	1452
74830	OK	33988	43363	232
74831	OK	33304	47519	859
74832	OK	35895	47568	899
74833	OK	38608	43365	690
74834	OK	38587	51254	6957
74836	OK	30858	49635	188
74837	OK	35341	48014	427
74839	OK	28825	35938	812
74840	OK	40844	51688	1732
74842	OK	37716	46387	130
74843	OK	38293	47477	290
74844	OK	36552	47179	371
74845	OK	27135	36145	498
74848	OK	30632	46399	8133
74849	OK	36519	44519	3242
74850	OK	37900	55240	294
74851	OK	48938	58516	8750
74852	OK	40583	50036	1359
74854	OK	34992	45208	1932
74855	OK	47118	61506	4314
74856	OK	38101	47629	740
74857	OK	54397	63838	8328
74859	OK	33668	41849	5950
74860	OK	34063	37756	1541
74864	OK	41309	52151	4658
74865	OK	39305	49532	1764
74867	OK	35683	46133	957
74868	OK	34089	44991	12223
74869	OK	42013	52447	649
74871	OK	37590	44901	2311
74872	OK	37164	46100	3462
74873	OK	42282	50813	10924
74875	OK	35895	47568	1087
74878	OK	37415	46715	1532
74880	OK	28210	40769	2271
74881	OK	43096	52181	4130
74883	OK	30087	37974	2763
74884	OK	28247	42823	6253
74901	OK	26494	36099	2186
74902	OK	37394	45309	4023
74930	OK	34449	45850	1882
74931	OK	32662	39892	1338
74932	OK	42608	52857	2333
74935	OK	37829	50294	187
74936	OK	41150	46789	1041
74937	OK	33671	42762	5423
74939	OK	34069	44137	1425
74940	OK	38036	48134	2386
74941	OK	27849	36213	2437
74942	OK	37829	50294	169
74943	OK	47599	60142	106
74944	OK	46175	58571	1162
74945	OK	40177	48859	520
74946	OK	33547	38277	181
74948	OK	40661	50755	11450
74949	OK	26477	37662	328
74951	OK	36450	47773	1486
74953	OK	39463	47464	10703
74954	OK	36807	44439	4115
74955	OK	33986	43119	13672
74956	OK	36364	47693	1559
74957	OK	30101	39602	1130
74959	OK	34450	42669	7164
74960	OK	27287	34379	12457
74962	OK	36518	50022	5089
74963	OK	32625	40953	696
74964	OK	33464	42386	2684
74965	OK	32098	40567	4993
74966	OK	37964	50075	3231
75001	TX	55249	73320	12414
75002	TX	93010	105049	63140
75006	TX	56081	68458	46364
75007	TX	80401	93990	51624
75009	TX	70536	101696	8785
75010	TX	80278	97442	21607
75013	TX	114866	135163	30347
75019	TX	105249	133568	38666
75020	TX	45400	53537	21872
75021	TX	42254	52940	8036
75022	TX	133430	158479	22545
75023	TX	77303	89997	45452
75024	TX	98466	117938	36039
75025	TX	108349	125369	50926
75028	TX	109450	121824	42226
75032	TX	90546	109408	27986
75034	TX	108417	133348	72723
75035	TX	98176	106696	47553
75038	TX	46539	66352	27802
75039	TX	67364	94768	11032
75040	TX	52257	61424	59406
75041	TX	43637	52568	30700
75042	TX	43705	53516	37881
75043	TX	57117	67267	58094
75044	TX	65597	79864	40811
75048	TX	87393	98631	20328
75050	TX	43098	53068	41041
75051	TX	37443	44096	39285
75052	TX	67989	74267	88996
75054	TX	103958	115350	5053
75056	TX	89023	101095	47852
75057	TX	44509	55516	12900
75058	TX	67047	77282	2982
75060	TX	44157	55538	45980
75061	TX	37757	50834	53442
75062	TX	48760	60090	44537
75063	TX	73463	92978	35090
75065	TX	76249	90493	10748
75067	TX	60621	67861	60982
75068	TX	74370	79354	34934
75069	TX	52122	68601	34108
75070	TX	98299	110899	74734
75071	TX	76176	88790	36090
75074	TX	61992	71729	44622
75075	TX	74812	89265	33262
75076	TX	43652	53769	7378
75077	TX	100359	115154	35330
75078	TX	106160	122980	10592
75080	TX	62352	78582	44009
75081	TX	65490	77306	34156
75082	TX	99357	122310	21182
75087	TX	78246	91858	28145
75088	TX	80342	94986	24712
75089	TX	86964	94637	30251
75090	TX	41710	49847	23724
75092	TX	47223	60184	22839
75093	TX	106348	150921	47187
75094	TX	108437	123473	20579
75098	TX	78832	85484	48197
75101	TX	41797	60894	646
75102	TX	45004	56569	1322
75103	TX	44709	56166	12667
75104	TX	65657	77507	45373
75105	TX	46553	58271	301
75109	TX	42322	57428	3658
75110	TX	39904	53228	28132
75114	TX	75480	84554	4660
75115	TX	62682	73024	48877
75116	TX	47178	57645	19669
75117	TX	43928	50849	3722
75119	TX	46018	57721	26601
75124	TX	45072	58696	4446
75125	TX	49649	64050	6691
75126	TX	82847	89072	33396
75132	TX	76325	83286	294
75134	TX	48757	53976	20276
75135	TX	60013	65468	5910
75137	TX	61614	74089	18861
75140	TX	21601	29717	3882
75141	TX	35906	46313	5374
75142	TX	53566	64106	18982
75143	TX	41796	54999	14619
75144	TX	37800	53164	3291
75146	TX	53446	65470	17993
75147	TX	46319	58821	6602
75148	TX	35128	46249	5842
75149	TX	46877	57817	56065
75150	TX	48833	59956	58730
75152	TX	57690	73770	4606
75153	TX	42423	55924	605
75154	TX	63571	76031	36041
75155	TX	46553	58271	2579
75156	TX	37062	50624	14580
75157	TX	73993	84067	310
75158	TX	57723	69807	4139
75159	TX	43308	51266	18339
75160	TX	48585	57777	23627
75161	TX	51518	59794	6165
75163	TX	37601	55427	2285
75164	TX	76492	88259	671
75165	TX	59650	69381	37966
75166	TX	69549	81434	3070
75167	TX	74628	90113	8436
75169	TX	44535	55634	14644
75172	TX	35897	46861	3956
75173	TX	68003	80860	4353
75180	TX	39807	46903	23031
75181	TX	79565	88010	25908
75182	TX	80450	97598	5118
75189	TX	69750	76780	22406
75201	TX	70982	103850	9409
75202	TX	65298	77331	1666
75203	TX	27046	35918	15721
75204	TX	55205	72141	26279
75205	TX	148579	225314	23061
75206	TX	53391	69890	36248
75207	TX	30000	35148	9648
75208	TX	42758	57659	30171
75209	TX	86304	140445	13653
75210	TX	14355	20457	7482
75211	TX	36999	44701	73146
75212	TX	27451	35314	24884
75214	TX	72923	108011	32950
75215	TX	22723	32350	14648
75216	TX	23854	31967	49416
75217	TX	34130	42641	80324
75218	TX	59336	85931	21665
75219	TX	59479	86310	22124
75220	TX	44882	62839	41891
75223	TX	31847	42938	13947
75224	TX	32195	42490	34034
75225	TX	134159	203697	20892
75226	TX	44725	57480	3506
75227	TX	36553	43765	55029
75228	TX	39884	48007	66551
75229	TX	80511	107963	31571
75230	TX	97791	152862	26934
75231	TX	39692	53275	37052
75232	TX	39278	48442	28682
75233	TX	42991	48411	14043
75234	TX	53294	69687	28794
75235	TX	36882	52416	17167
75236	TX	40044	48320	15949
75237	TX	26248	30581	17101
75238	TX	61572	84176	30483
75240	TX	45959	62513	24296
75241	TX	30498	37828	27066
75243	TX	45192	60054	55406
75244	TX	76203	105433	13266
75246	TX	36957	46860	2770
75247	TX	30000	35148	468
75248	TX	84241	113651	33395
75249	TX	61248	67386	13373
75251	TX	82288	126183	2331
75252	TX	64098	94294	24112
75253	TX	33955	43650	18450
75254	TX	55416	76537	23253
75287	TX	60735	79399	49004
75401	TX	31302	39864	18552
75402	TX	62417	74900	15920
75407	TX	58014	66600	14120
75409	TX	65983	74444	11831
75410	TX	41153	54225	4334
75411	TX	45344	66949	1118
75412	TX	39789	51573	778
75413	TX	57333	66477	305
75414	TX	55442	67481	3136
75415	TX	41220	57233	144
75416	TX	43347	52263	2893
75417	TX	35159	42699	2456
75418	TX	37436	48847	14411
75420	TX	48149	57895	1076
75421	TX	43340	62922	1003
75422	TX	52131	60499	2883
75423	TX	55276	64757	2982
75424	TX	56663	65604	3297
75426	TX	33016	40449	5301
75428	TX	33017	45469	10089
75431	TX	43499	51189	2052
75432	TX	35145	45896	3323
75433	TX	48388	57252	2773
75435	TX	42117	50826	1185
75436	TX	40967	53116	1876
75437	TX	44345	55870	1078
75438	TX	44499	53704	972
75439	TX	43114	54881	868
75440	TX	44516	52560	6350
75441	TX	41220	57233	142
75442	TX	57040	70434	8858
75446	TX	35666	49376	3180
75447	TX	51101	52973	1080
75448	TX	41220	57233	655
75449	TX	47031	58426	1186
75450	TX	41220	57233	331
75451	TX	44082	55690	1211
75452	TX	56964	65860	4090
75453	TX	50422	59155	3255
75454	TX	71114	78629	5699
75455	TX	40513	50256	28293
75457	TX	42540	57719	6522
75459	TX	71882	79983	4326
75460	TX	31732	40354	23592
75462	TX	56000	67641	11350
75468	TX	43320	52402	888
75469	TX	41321	57152	371
75470	TX	42742	55358	288
75471	TX	42709	49649	1424
75472	TX	40730	51519	3548
75473	TX	50216	63174	3855
75474	TX	43904	55586	14882
75475	TX	40089	53906	129
75476	TX	49826	52956	1304
75477	TX	42742	55358	977
75478	TX	42545	49640	932
75479	TX	43359	55262	1849
75480	TX	49052	76925	1646
75481	TX	44194	57326	395
75482	TX	42433	55166	24385
75486	TX	44005	67969	2346
75487	TX	41418	55613	1541
75488	TX	51101	52973	1161
75489	TX	58448	68812	993
75490	TX	53831	60468	2211
75491	TX	54484	66727	4801
75492	TX	43054	52974	516
75493	TX	52000	66025	611
75494	TX	40338	53918	10862
75495	TX	66794	79554	7095
75496	TX	40529	50413	3351
75497	TX	47134	55749	3350
75501	TX	38341	49272	36298
75503	TX	56147	76538	24379
75550	TX	40685	45885	808
75551	TX	37147	48184	11007
75554	TX	40156	46197	1806
75555	TX	45173	61697	1611
75556	TX	83165	99185	1133
75558	TX	43311	58558	1636
75559	TX	38909	49063	5568
75560	TX	27039	40160	1088
75561	TX	46203	53470	5395
75562	TX	35489	47851	176
75563	TX	35376	47748	4282
75565	TX	48259	66781	361
75566	TX	26167	39367	782
75567	TX	44481	53736	4225
75568	TX	36304	49113	2876
75569	TX	53465	65153	2874
75570	TX	38253	51145	11518
75571	TX	40358	53161	2846
75572	TX	39834	51884	3491
75573	TX	44572	53743	181
75574	TX	55132	57531	1868
75601	TX	38935	56258	15849
75602	TX	32025	42322	23286
75603	TX	45135	58162	5450
75604	TX	51914	62080	29934
75605	TX	53152	67814	27823
75630	TX	32353	43868	2588
75631	TX	58867	65401	2787
75633	TX	47228	58185	13977
75638	TX	35989	46182	6036
75639	TX	40395	45298	3460
75640	TX	41410	57210	4652
75641	TX	46570	64853	223
75642	TX	59650	68400	229
75643	TX	47246	64391	2074
75644	TX	41160	50127	11444
75645	TX	49403	60039	9778
75647	TX	45446	59844	13196
75650	TX	64998	72737	8611
75651	TX	46697	55664	2189
75652	TX	47883	63041	16638
75654	TX	45965	66358	12417
75656	TX	34681	43029	4804
75657	TX	32217	44539	8246
75661	TX	46316	57599	2807
75662	TX	46286	60234	24536
75667	TX	37061	48688	1021
75668	TX	37730	47461	1993
75669	TX	42231	67376	606
75670	TX	30012	40990	17290
75672	TX	51668	68014	17097
75681	TX	39950	56080	2562
75682	TX	41429	46885	473
75683	TX	37389	54377	3914
75684	TX	43079	50787	7548
75686	TX	26342	35283	9470
75691	TX	55057	78555	4219
75692	TX	47354	53811	5098
75693	TX	49158	66244	6869
75701	TX	45100	66648	34373
75702	TX	30221	38015	27069
75703	TX	57325	84339	37166
75704	TX	38343	49914	8680
75705	TX	45937	57536	2168
75706	TX	39608	47175	8771
75707	TX	44374	66339	13711
75708	TX	42131	48886	7156
75709	TX	51893	62350	5062
75750	TX	44927	62008	3937
75751	TX	34706	47879	17253
75752	TX	44575	53398	6986
75754	TX	38662	45590	5783
75755	TX	42789	55089	5719
75756	TX	46594	58493	4002
75757	TX	51185	68313	10022
75758	TX	49668	67715	9072
75759	TX	45665	55172	141
75760	TX	42255	53340	2614
75762	TX	61209	80696	12466
75763	TX	45268	57256	6005
75764	TX	40766	49085	233
75765	TX	44035	56621	7607
75766	TX	37128	47937	26388
75770	TX	44551	57148	2776
75771	TX	54901	64048	18361
75773	TX	42409	56655	12791
75778	TX	43178	51936	3254
75779	TX	45447	65833	122
75780	TX	38683	47600	312
75783	TX	41218	56807	7219
75784	TX	36518	46970	658
75785	TX	40038	46352	11263
75788	TX	43526	54407	126
75789	TX	36917	56621	7593
75790	TX	45926	51308	4203
75791	TX	66274	80375	13125
75792	TX	50679	58328	3518
75801	TX	38432	54529	16799
75803	TX	46645	61791	22397
75831	TX	40733	52153	5386
75832	TX	40293	59264	66
75833	TX	46581	57703	3324
75835	TX	29434	44337	12012
75838	TX	54006	64831	666
75839	TX	35582	51615	5069
75840	TX	53873	76764	7076
75844	TX	35716	55197	5718
75845	TX	23832	31663	2076
75846	TX	43907	56658	2718
75847	TX	26851	34290	1596
75848	TX	33831	48302	92
75849	TX	39364	57231	75
75850	TX	46581	57703	671
75851	TX	46640	56687	5050
75852	TX	36552	49908	3737
75853	TX	40293	59264	963
75855	TX	33191	43666	2369
75856	TX	38034	52585	196
75858	TX	30625	38504	43
75859	TX	45169	62011	1923
75860	TX	40212	52830	6644
75861	TX	58045	75133	9017
75862	TX	37729	47667	9679
75901	TX	40101	55554	29036
75904	TX	42652	56189	33988
75925	TX	37576	46895	4179
75928	TX	31557	38759	1411
75929	TX	35362	46516	1599
75930	TX	33810	43052	2023
75931	TX	35365	45237	2631
75932	TX	29386	36729	1437
75933	TX	40420	44248	1599
75934	TX	30325	39805	99
75935	TX	33610	47148	13685
75936	TX	33581	45336	889
75937	TX	44352	50970	994
75938	TX	34390	47633	2608
75939	TX	34247	41838	3992
75941	TX	36653	45286	9105
75942	TX	37757	55205	115
75943	TX	43146	54054	1262
75944	TX	44352	50970	1301
75946	TX	42670	52968	3578
75948	TX	33952	42822	6281
75949	TX	40464	50788	7976
75951	TX	34652	46229	16134
75954	TX	33620	47624	3280
75956	TX	36065	46607	7623
75959	TX	33194	44715	923
75960	TX	34186	43124	913
75961	TX	32955	41320	14910
75962	TX	18056	24380	3029
75964	TX	34219	45128	20097
75965	TX	36168	52145	17591
75966	TX	27275	37487	5371
75968	TX	32941	40541	1766
75969	TX	31164	50651	4116
75972	TX	25352	38234	6620
75973	TX	49224	71215	2599
75974	TX	37069	52437	3126
75975	TX	34080	53852	3699
75976	TX	31188	37858	827
75977	TX	28729	36882	750
75978	TX	44352	50970	144
75979	TX	36064	52153	11423
75980	TX	39821	42397	2836
76001	TX	77840	85592	30460
76002	TX	72572	78150	30269
76006	TX	45133	63741	22639
76008	TX	96254	114664	13602
76009	TX	51519	60812	19759
76010	TX	33469	41046	55706
76011	TX	34650	49041	21594
76012	TX	62431	81377	25689
76013	TX	49434	64497	30680
76014	TX	40785	47747	34072
76015	TX	47223	58666	16658
76016	TX	83888	99429	30852
76017	TX	67489	79698	44724
76018	TX	65776	72861	26938
76020	TX	57817	71276	27270
76021	TX	68146	82090	33673
76022	TX	57595	68407	13212
76023	TX	54337	68920	5832
76028	TX	66747	79316	59744
76031	TX	43536	53554	17759
76033	TX	49457	63871	24819
76034	TX	142143	179039	22748
76035	TX	86590	102478	1622
76036	TX	67909	78785	22352
76039	TX	60122	69819	32925
76040	TX	48500	59089	27524
76041	TX	53904	65975	434
76043	TX	10387	17965	1760
76044	TX	58596	74362	3866
76048	TX	47514	62037	21923
76049	TX	66571	87567	25130
76050	TX	57248	64928	5607
76051	TX	83585	97589	46305
76052	TX	89771	97472	15995
76053	TX	48529	58781	28421
76054	TX	95666	108984	11764
76055	TX	587	745	38
76058	TX	53794	69966	17123
76059	TX	41825	54707	4881
76060	TX	49798	65972	6764
76061	TX	51383	68921	152
76063	TX	88323	99387	61361
76064	TX	72731	90154	1883
76065	TX	77496	91652	28986
76066	TX	69047	85015	3142
76067	TX	41157	53414	22117
76070	TX	2297	2851	24
76071	TX	56116	68434	3320
76073	TX	60285	73123	5327
76078	TX	57205	71399	8572
76082	TX	53841	70513	17748
76084	TX	59396	70355	8327
76085	TX	59498	74429	8787
76086	TX	42504	52636	20196
76087	TX	75197	93097	24746
76088	TX	61367	75600	11499
76092	TX	178284	215459	26669
76093	TX	52167	64266	2095
76102	TX	38187	72681	8111
76103	TX	42501	49820	14572
76104	TX	22756	31352	17446
76105	TX	26746	33357	22194
76106	TX	30183	38637	35389
76107	TX	46243	69856	25917
76108	TX	59206	69956	38227
76109	TX	61488	101868	21710
76110	TX	36729	47935	30434
76111	TX	38804	47743	21685
76112	TX	39309	50610	38993
76114	TX	39561	53256	24741
76115	TX	29480	34618	20696
76116	TX	44287	62163	46746
76117	TX	38761	47445	30645
76118	TX	61032	70685	13866
76119	TX	30484	37303	42761
76120	TX	47796	56694	15283
76123	TX	80151	86385	29722
76126	TX	71122	87219	19395
76127	TX	44554	74959	2003
76129	TX	77396	142168	2833
76131	TX	72284	81055	28374
76132	TX	51250	80554	24709
76133	TX	51414	61311	48394
76134	TX	49065	54162	23704
76135	TX	55649	66293	20684
76137	TX	72688	80176	54911
76140	TX	48368	59152	26340
76148	TX	61023	67127	23331
76155	TX	40964	46017	3115
76164	TX	36609	41695	16748
76177	TX	75495	83686	4891
76179	TX	73086	84817	48058
76180	TX	56041	68592	33444
76182	TX	85331	93696	28209
76201	TX	28367	38134	27107
76205	TX	41019	56964	18510
76207	TX	55031	67883	10579
76208	TX	63068	74753	19782
76209	TX	48508	57489	24018
76210	TX	78010	89085	39556
76225	TX	55167	63740	3156
76226	TX	118041	147411	18419
76227	TX	71621	82745	22141
76228	TX	55964	65401	1119
76230	TX	42522	54940	9711
76233	TX	65788	75950	3235
76234	TX	58930	73277	15587
76238	TX	61289	71037	431
76239	TX	53980	60617	1087
76240	TX	45610	59220	26120
76244	TX	87964	92592	60388
76245	TX	49868	61419	1780
76247	TX	71517	80171	13098
76248	TX	109831	130253	34647
76249	TX	60645	72743	7194
76250	TX	62733	72092	937
76251	TX	52250	58151	731
76252	TX	62791	71677	2863
76253	TX	62898	71722	230
76255	TX	36324	48027	5411
76258	TX	70666	82058	6659
76259	TX	72617	83447	4618
76261	TX	39390	44378	233
76262	TX	97462	119070	27648
76263	TX	61289	71037	44
76264	TX	50408	61715	1412
76265	TX	51837	64217	1893
76266	TX	60919	67826	13495
76268	TX	48965	75485	250
76270	TX	52390	64369	1853
76271	TX	66334	76512	1352
76272	TX	60276	70149	4745
76273	TX	50295	61793	9135
76301	TX	28496	46128	16540
76302	TX	44319	57884	13206
76305	TX	44104	56423	4746
76306	TX	40003	47835	15991
76308	TX	41882	67960	18557
76309	TX	44224	56038	13862
76310	TX	54494	64683	16648
76311	TX	38171	44871	7535
76351	TX	38650	48900	2035
76354	TX	51299	63370	11270
76357	TX	50918	60849	712
76360	TX	39706	45857	3386
76363	TX	31570	44079	256
76365	TX	50883	58115	4831
76366	TX	46459	60809	2118
76367	TX	49302	59953	13045
76370	TX	50825	66523	299
76371	TX	31532	44026	1604
76372	TX	46001	68845	974
76374	TX	34294	43893	4162
76377	TX	50918	60849	802
76379	TX	38882	49235	591
76380	TX	32636	50954	3726
76384	TX	35019	45425	11705
76388	TX	35071	54672	203
76389	TX	42585	52876	1329
76401	TX	36239	50342	24521
76402	TX	33183	43894	847
76424	TX	35059	49700	8992
76426	TX	53149	61333	11302
76427	TX	47634	61520	804
76429	TX	37404	63103	258
76430	TX	46613	56641	2532
76431	TX	48986	62417	3384
76432	TX	54781	63067	1370
76433	TX	7728	9552	216
76435	TX	26289	38374	612
76436	TX	37583	47367	212
76437	TX	38803	48874	5721
76442	TX	35133	44609	7545
76443	TX	36601	48806	1897
76444	TX	32454	43189	3635
76445	TX	27667	39266	407
76446	TX	39800	50572	9000
76448	TX	34521	45207	5628
76449	TX	42670	58628	2434
76450	TX	38659	62615	13258
76452	TX	41941	51880	75
76453	TX	41819	60081	1016
76454	TX	26683	38543	1688
76455	TX	41941	51880	1014
76457	TX	42840	51869	3960
76458	TX	46977	61001	6261
76459	TX	47647	61558	146
76460	TX	33892	43264	421
76462	TX	46994	61363	2578
76463	TX	24419	36933	277
76464	TX	45351	56571	506
76466	TX	34529	45214	332
76469	TX	36811	49106	96
76470	TX	32290	43058	3238
76471	TX	28488	43071	1906
76472	TX	53716	71284	1499
76474	TX	41281	53675	281
76475	TX	42168	63527	977
76476	TX	52440	63856	2637
76481	TX	47256	71887	208
76483	TX	36339	45435	1063
76484	TX	53716	71284	1147
76486	TX	50096	64759	1375
76487	TX	59517	72511	2507
76490	TX	61601	78529	91
76491	TX	36339	45435	459
76501	TX	40849	54724	16897
76502	TX	62290	81144	31545
76504	TX	39471	47019	24268
76511	TX	45501	54801	3317
76513	TX	52394	69110	34172
76518	TX	20289	24470	580
76519	TX	31949	38086	371
76520	TX	34420	50734	7377
76522	TX	50442	59697	35534
76523	TX	55299	66695	18
76524	TX	42799	52606	2867
76525	TX	44165	57574	1062
76527	TX	61184	81805	4058
76528	TX	47684	52611	16952
76530	TX	43612	51905	2540
76531	TX	42276	59135	4978
76534	TX	50028	64115	2615
76537	TX	54161	60116	3870
76538	TX	45105	58412	761
76539	TX	56694	73165	7841
76541	TX	33641	41887	19206
76542	TX	59669	64657	40025
76543	TX	42446	52782	30430
76544	TX	33468	35566	24830
76548	TX	61288	72705	26344
76549	TX	50059	55029	44314
76550	TX	40905	54423	11586
76554	TX	55919	64952	2104
76556	TX	34850	47493	1461
76557	TX	49998	60087	5178
76559	TX	56042	71882	5051
76561	TX	48962	61347	962
76565	TX	43816	58096	74
76566	TX	45285	58228	258
76567	TX	39374	51574	8984
